Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,IMDB Rating,Runtime,Genre,Metascore,Directors,Stars,Director,Writer,Cast,Country of Origin,Languages
2016.0,Kubo and the Two Strings,55000000,48023088,77548122,7.7,101,Animation,84.0,Travis Knight,"['Charlize Theron', 'Art Parkinson', 'Matthew McConaughey', 'Ralph Fiennes']",Travis Knight,"Marc Haimes, Chris Butler, Shannon Tindle","Charlize Theron, Art Parkinson, Matthew McConaughey, Ralph Fiennes, Brenda Vaccaro, Cary-Hiroyuki Tagawa, Meyrick Murphy, George Takei, Rooney Mara, Minae Noji, Alpha Takahashi, Laura Miro, Ken Takemoto, Aaron Aoki, Luke Donaldson, Michael Sun Lee, Cary Y. Mizobe, Rachel Morihiro",United Kingdom,English
1998.0,Ronin,55000000,41610884,70692101,7.2,122,Action,67.0,John Frankenheimer,"['Robert De Niro', 'Jean Reno', 'Natascha McElhone', 'Stellan Skarsgård']",John Frankenheimer,"J.D. Zeik, David Mamet","Robert De Niro, Jean Reno, Natascha McElhone, Stellan Skarsgård, Sean Bean, Skipp Sudduth, Michael Lonsdale, Jan Tríska, Jonathan Pryce, Ron Perkins, Féodor Atkine, Katarina Witt, Bernard Bloch, Dominic Gugliametti, Alan Beckworth, Daniel Breton, Amidou, Tolsty",United Kingdom,"English, French, Russian"
2021.0,In the Heights,55000000,29879041,43583702,7.3,143,Drama,84.0,Jon M,"['Anthony Ramos', 'Corey Hawkins', 'Leslie Grace', 'Melissa Barrera']",Jon M. Chu,"Quiara Alegría Hudes, Lin-Manuel Miranda","Anthony Ramos, Corey Hawkins, Leslie Grace, Melissa Barrera, Olga Merediz, Jimmy Smits, Gregory Diaz IV, Daphne Rubin-Vega, Stephanie Beatriz, Dascha Polanco, Noah Catala, Lin-Manuel Miranda, Mateo Gómez, Marc Anthony, Patrick Page, Olivia Perez, Analia Gomez, Dean Scott Vazquez",United States,"English, Spanish, Hebrew"
2009.0,Law Abiding Citizen,53000000,73357727,131159781,7.4,109,Action,34.0,F,"['Gerard Butler', 'Jamie Foxx', 'Leslie Bibb', 'Colm Meaney']",F. Gary Gray,Kurt Wimmer,"Gerard Butler, Jamie Foxx, Leslie Bibb, Colm Meaney, Bruce McGill, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Christian Stolte, Annie Corley, Richard Portnow, Viola Davis, Michael Kelly, Josh Stewart, Roger Bart, Dan Bittner, Evan Hart",United States,English
2007.0,Grindhouse,53000000,25031037,50187789,7.5,191,Action,77.0,Robert Rodriguez,"['Eli Roth', 'Quentin Tarantino', 'Edgar Wright', 'Rob Zombie', 'Kurt Russell', 'Rose McGowan', 'Danny Trejo', 'Zoë Bell']","Robert Rodriguez, Eli Roth, Quentin Tarantino","Robert Rodriguez, Rob Zombie, Edgar Wright","Kurt Russell, Rose McGowan, Danny Trejo, Zoë Bell, Rosario Dawson, Vanessa Ferlito, Sydney Tamiia Poitier, Tracie Thoms, Jordan Ladd, Mary Elizabeth Winstead, Quentin Tarantino, Marcy Harriell, Eli Roth, Omar Doom, Michael Bacall, Monica Staggs, Jonathan Loughran, Marta Mendoza",United States,"English, Spanish"
1999.0,Man on the Moon,52000000,34580635,47407635,7.4,118,Biography,58.0,Milos Forman,"['Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Greyson Erik Pendry']",Milos Forman,"Scott Alexander, Larry Karaszewski","Jim Carrey, Danny DeVito, Gerry Becker, Greyson Erik Pendry, Brittany Colonna, Leslie Lyles, Bobby Boriello, George Shapiro, Budd Friedman, Tom Dreesen, Thomas Armbruster, Pamela Abdy, Wendy Polland, Cash Oshman, Matt Price, Christina Cabot, Richard Belzer, Melanie Vesey",United Kingdom,English
2001.0,Shrek,50000000,267655011,491812794,7.9,90,Animation,84.0,Andrew Adamson,"['Vicky Jenson', 'Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow']","Andrew Adamson, Vicky Jenson","William Steig, Ted Elliott, Terry Rossio","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow, Vincent Cassel, Peter Dennis, Clive Pearse, Jim Cummings, Bobby Block, Chris Miller, Cody Cameron, Kathleen Freeman, Michael Galasso, Christopher Knights, Simon J. Smith, Conrad Vernon, Jacquie Barnbrook, Guillaume Aretos",United States,English
2014.0,The Book of Life,50000000,50151543,97651543,7.2,95,Animation,67.0,Jorge R,"['Diego Luna', 'Zoe Saldana', 'Channing Tatum', 'Ron Perlman']",Jorge R. Gutiérrez,"Jorge R. Gutiérrez, Doug Langdale","Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman, Christina Applegate, Ice Cube, Kate del Castillo, Hector Elizondo, Danny Trejo, Carlos Alazraqui, Ana de la Reguera, Emil-Bastien Bouffard, Elijah Rodriguez, Genesis Ochoa, Plácido Domingo, Jorge R. Gutiérrez, Eugenio Derbez, Gabriel Iglesias",United States,"English, Spanish"
2014.0,The Judge,50000000,47119388,76073556,7.4,141,Crime,48.0,David Dobkin,"['Robert Downey Jr.', 'Robert Duvall', 'Vera Farmiga', 'Billy Bob Thornton']",David Dobkin,"Nick Schenk, Bill Dubuque, David Dobkin","Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton, Vincent D'Onofrio, Jeremy Strong, Dax Shepard, Leighton Meester, Ken Howard, Emma Tremblay, Balthazar Getty, David Krumholtz, Grace Zabriskie, Denis O'Hare, Sarah Lancaster, Lonnie Farmer, Matt Riedy, Mark Kiely",United States,English
1998.0,The Negotiator,50000000,44705766,49105766,7.3,140,Action,62.0,F,"['Samuel L. Jackson', 'Kevin Spacey', 'David Morse', 'Ron Rifkin']",F. Gary Gray,"James DeMonaco, Kevin Fox","Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin, John Spencer, J.T. Walsh, Siobhan Fallon Hogan, Paul Giamatti, Regina Taylor, Bruce Beatty, Michael Cudlitz, Carlos Gómez, Tim Kelleher, Dean Norris, Nestor Serrano, Doug Spinuzza, Leonard L. Thomas, Stephen Lee",Germany,English
2004.0,The Life Aquatic with Steve Zissou,50000000,24006726,34806726,7.2,119,Action,62.0,Wes Anderson,"['Bill Murray', 'Owen Wilson', 'Anjelica Huston', 'Cate Blanchett']",Wes Anderson,"Wes Anderson, Noah Baumbach","Bill Murray, Owen Wilson, Anjelica Huston, Cate Blanchett, Willem Dafoe, Jeff Goldblum, Michael Gambon, Noah Taylor, Bud Cort, Seu Jorge, Robyn Cohen, Waris Ahluwalia, Niels Koizumi, Pawel Wdowczak, Matthew Gray Gubler, Seymour Cassel, Antonio Monda, Isabella Blow",United States,"English, Icelandic, Filipino, Portuguese, French, Tagalog, German, Italian"
1999.0,The Iron Giant,50000000,23159305,31333917,8.1,86,Animation,85.0,Brad Bird,"['Eli Marienthal', 'Harry Connick Jr.', 'Jennifer Aniston', 'Vin Diesel']",Brad Bird,"Tim McCanlies, Brad Bird, Ted Hughes","Eli Marienthal, Harry Connick Jr., Jennifer Aniston, Vin Diesel, James Gammon, Cloris Leachman, Christopher McDonald, John Mahoney, M. Emmet Walsh, Jack Angel, Bob Bergen, Mary Kay Bergman, Michael Bird, Devon Cole Borisoff, Rodger Bumpass, Robert Clotworthy, Jennifer Darling, Zack Eginton",United States,English
2003.0,The Life of David Gale,50000000,19694635,28920188,7.5,130,Crime,31.0,Alan Parker,"['Kevin Spacey', 'Kate Winslet', 'Laura Linney', 'Cleo King']",Alan Parker,Charles Randolph,"Kevin Spacey, Kate Winslet, Laura Linney, Cleo King, Constance Jones, Lee Ritchey, Gabriel Mann, Matt Craven, Brandy Little, Cindy Waite, Jim Beaver, Leon Rippy, Jesse De Luna, Vernon Grote, Rhona Mitra, Kimberly Tortorice, Katie Lott, Noah Truesdale",United Kingdom,"English, Spanish"
2007.0,Eastern Promises,50000000,17181265,56077088,7.6,100,Crime,83.0,David Cronenberg,"['Naomi Watts', 'Viggo Mortensen', 'Armin Mueller-Stahl', 'Josef Altin']",David Cronenberg,Steven Knight,"Naomi Watts, Viggo Mortensen, Armin Mueller-Stahl, Josef Altin, Mina E. Mina, Aleksandar Mikic, Sarah-Jeanne Labrosse, Lalita Ahmed, Badi Uzzaman, Doña Croll, Raza Jaffrey, Sinéad Cusack, Jerzy Skolimowski, Tatiana Maslany, Vincent Cassel, Shannon-Fleur Roux, Lillibet Langley, Mia Soteriou",United Kingdom,"English, Russian, Turkish, Urdu"
2007.0,3:10 to Yuma,48000000,53606916,71171825,7.6,92,Drama,80.0,Delmer Daves,"['Glenn Ford', 'Van Heflin', 'Felicia Farr', 'Leora Dana']",James Mangold,"Halsted Welles, Michael Brandt, Derek Haas","Russell Crowe, Christian Bale, Ben Foster, Logan Lerman, Dallas Roberts, Peter Fonda, Vinessa Shaw, Alan Tudyk, Luce Rains, Gretchen Mol, Lennie Loftin, Rio Alexander, Johnny Whitworth, Shawn Howell, Pat Ricotti, Ramon Frank, Deryle J. Lujan, James 'Scotty' Augare",United States,"English, Chinese"
2001.0,K-PAX,48000000,50315140,64978140,7.4,120,Drama,49.0,Iain Softley,"['Kevin Spacey', 'Jeff Bridges', 'Mary McCormack', 'Alfre Woodard']",Iain Softley,"Gene Brewer, Charles Leavitt","Kevin Spacey, Jeff Bridges, Mary McCormack, Alfre Woodard, David Patrick Kelly, Saul Williams, Peter Gerety, Celia Weston, Ajay Naidu, Tracy Vilar, Melanee Murray, John Toles-Bey, Kimberly Scott, Conchata Ferrell, Vincent Laresca, Mark Christopher Lawrence, Brian Howe, Mary Mara",United States,English
2016.0,Arrival,47000000,100546139,202863303,7.9,116,Drama,81.0,Denis Villeneuve,"['Amy Adams', 'Jeremy Renner', 'Forest Whitaker', 'Michael Stuhlbarg']",Denis Villeneuve,"Eric Heisserer, Ted Chiang","Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg, Mark O'Brien, Tzi Ma, Abigail Pniowsky, Julia Scarlett Dan, Jadyn Malone, Frank Schorpion, Lucas Chartier-Dessert, Christian Jadah, Lucy Van Oldenbarneveld, Andrew Shaver, Pat Kiely, Sonia Vigneault, Mark Camacho, Sabrina Reeves",United States,"English, Mandarin, Russian"
1996.0,Star Trek: First Contact,46000000,92027888,150000000,7.6,111,Action,71.0,Jonathan Frakes,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton']",Jonathan Frakes,"Gene Roddenberry, Rick Berman, Brannon Braga","Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn, Gates McFadden, Marina Sirtis, Alfre Woodard, James Cromwell, Alice Krige, Michael Horton, Neal McDonough, Marnie McPhail, Robert Picardo, Dwight Schultz, Adam Scott, Jack Shearer, Eric Steinberg",United States,English
2002.0,Insomnia,46000000,67263182,113622499,7.2,118,Drama,78.0,Christopher Nolan,"['Al Pacino', 'Robin Williams', 'Hilary Swank', 'Martin Donovan']",Christopher Nolan,"Hillary Seitz, Nikolaj Frobenius, Erik Skjoldbjærg","Al Pacino, Robin Williams, Hilary Swank, Martin Donovan, Oliver 'Ole' Zemen, Paul Dooley, Nicky Katt, Larry Holden, Jay Brazeau, Lorne Cardinal, James Hutson, Andrew Campbell, Paula Shaw, Yan-Kay Crystal Lowe, Tasha Simms, Maura Tierney, Jonathan Jackson, Malcolm Boddington",United States,English
1998.0,A Bug's Life,45000000,162798565,363095319,7.2,95,Animation,77.0,John Lasseter,"['Andrew Stanton', 'Kevin Spacey', 'David Foley', 'Julia Louis-Dreyfus', 'Hayden Panettiere']","John Lasseter, Andrew Stanton","John Lasseter, Andrew Stanton, Joe Ranft","Kevin Spacey, Dave Foley, Julia Louis-Dreyfus, Hayden Panettiere, Phyllis Diller, Richard Kind, David Hyde Pierce, Joe Ranft, Denis Leary, Jonathan Harris, Madeline Kahn, Bonnie Hunt, Michael McShane, John Ratzenberger, Brad Garrett, Roddy McDowall, Edie McClurg, Alex Rocco",United States,English
1999.0,Galaxy Quest,45000000,71423726,90523726,7.4,102,Adventure,70.0,Dean Parisot,"['Tim Allen', 'Sigourney Weaver', 'Alan Rickman', 'Tony Shalhoub']",Dean Parisot,"David Howard, Robert Gordon","Tim Allen, Sigourney Weaver, Alan Rickman, Tony Shalhoub, Sam Rockwell, Daryl Mitchell, Enrico Colantoni, Robin Sachs, Patrick Breen, Missi Pyle, Jed Rees, Justin Long, Jeremy Howard, Kaitlin Cullum, Jonathan Feyer, Corbin Bleu, Wayne Pére, Sam Lloyd",United States,English
2003.0,Love Actually,45000000,59472278,246821053,7.6,135,Comedy,55.0,Richard Curtis,"['Hugh Grant', 'Martine McCutcheon', 'Liam Neeson', 'Laura Linney']",Richard Curtis,Richard Curtis,"Hugh Grant, Martine McCutcheon, Liam Neeson, Laura Linney, Bill Nighy, Gregor Fisher, Rory MacGregor, Colin Firth, Sienna Guillory, Emma Thompson, Lulu Popplewell, Kris Marshall, Heike Makatsch, Martin Freeman, Joanna Page, Chiwetel Ejiofor, Andrew Lincoln, Keira Knightley",United Kingdom,"English, Portuguese, French"
2019.0,Doctor Sleep,45000000,31581712,71856239,7.3,152,Drama,59.0,Mike Flanagan,"['Ewan McGregor', 'Rebecca Ferguson', 'Kyliegh Curran', 'Cliff Curtis']",Mike Flanagan,"Mike Flanagan, Stephen King","Ewan McGregor, Rebecca Ferguson, Kyliegh Curran, Cliff Curtis, Zahn McClarnon, Emily Alyn Lind, Selena Anduze, Robert Longstreet, Carel Struycken, Katie Parker, Jamie Flanagan, Met Clark, Zackary Momoh, Jocelin Donahue, Dakota Hickman, Carl Lumbly, Henry Thomas, Bruce Greenwood",Canada,"English, Persian"
2007.0,Across the Universe,45000000,24343673,29367143,7.3,133,Drama,56.0,Julie Taymor,"['Evan Rachel Wood', 'Jim Sturgess', 'Joe Anderson', 'Dana Fuchs']",Julie Taymor,"Dick Clement, Ian La Frenais, Julie Taymor","Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs, Martin Luther, T.V. Carpio, Spencer Liff, Lisa Dwyer Hogg, Nicholas Lumley, Michael Ryan, Angela Mounsey, Erin Elliott, Robert Clohessy, Christopher Tierney, Curtis Holbrook, John Jeffrey Martin, Matt Caplan, Timothy R. Boyce Jr.",United Kingdom,English
2019.0,Richard Jewell,45000000,22345542,43100570,7.5,131,Biography,68.0,Clint Eastwood,"['Paul Walter Hauser', 'Sam Rockwell', 'Brandon Stanley', 'Ryan Boz']",Clint Eastwood,"Billy Ray, Marie Brenner, Kent Alexander","Paul Walter Hauser, Sam Rockwell, Brandon Stanley, Ryan Boz, Charles Green, Olivia Wilde, Mike Pniewski, Jon Hamm, Ian Gomez, Nina Arianda, Kathy Bates, Ronnie Allen, David Lengel, Beth Keener, Grant Roberts, Alan Heckner, Desmond Phillips, Alex Collins",United States,English
2010.0,The Ghost Writer,45000000,15541549,65532491,7.2,128,Crime,77.0,Roman Polanski,"['Ewan McGregor', 'Pierce Brosnan', 'Olivia Williams', 'Jon Bernthal']",Roman Polanski,"Robert Harris, Roman Polanski","Ewan McGregor, Pierce Brosnan, Olivia Williams, Jon Bernthal, Tim Preece, Jim Belushi, Timothy Hutton, Anna Botting, Yvonne Tomlinson, Milton Welsh, Alister Mazzotti, Tim Faraday, Kim Cattrall, Kate Copeland, Soogi Kang, Lee Hong Thay, John Keogh, Hans-Peter Sussner",France,English
2012.0,Argo,44500000,136025503,227140757,7.7,120,Biography,86.0,Ben Affleck,"['Ben Affleck', 'Bryan Cranston', 'John Goodman', 'Alan Arkin']",Ben Affleck,"Chris Terrio, Tony Mendez, Joshuah Bearman","Ben Affleck, Bryan Cranston, John Goodman, Alan Arkin, Victor Garber, Tate Donovan, Clea DuVall, Scoot McNairy, Rory Cochrane, Christopher Denham, Kerry Bishé, Kyle Chandler, Chris Messina, Zeljko Ivanek, Titus Welliver, Keith Szarabajka, Bob Gunton, Richard Kind",United Kingdom,"English, Persian, German, Arabic"
2012.0,21 Jump Street,42000000,138447667,202812429,7.2,109,Action,69.0,Phil Lord,"['Christopher Miller', 'Jonah Hill', 'Channing Tatum', 'Ice Cube', 'Brie Larson']","Phil Lord, Christopher Miller","Michael Bacall, Jonah Hill, Patrick Hasburgh","Jonah Hill, Channing Tatum, Ice Cube, Brie Larson, Dave Franco, Rob Riggle, DeRay Davis, Dax Flame, Chris Parnell, Ellie Kemper, Jake Johnson, Nick Offerman, Holly Robinson Peete, Johnny Pemberton, Stanley Wong, Justin Hires, Brett Lapeyrouse, Lindsey Broad",United States,English
2019.0,Little Women,42000000,108095955,218895434,7.8,135,Drama,91.0,Greta Gerwig,"['Saoirse Ronan', 'Emma Watson', 'Florence Pugh', 'Eliza Scanlen']",Greta Gerwig,"Greta Gerwig, Louisa May Alcott","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen, Laura Dern, Timothée Chalamet, Tracy Letts, Bob Odenkirk, James Norton, Louis Garrel, Jayne Houdyshell, Chris Cooper, Meryl Streep, Rafael Silva, Mason Alban, Emily Edström, Maryann Plunkett, Hadley Robinson",United States,"English, French"
2019.0,Rocketman,41000000,96368160,192137020,7.3,121,Biography,69.0,Dexter Fletcher,"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard']",Dexter Fletcher,Lee Hall,"Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones, Steven Mackintosh, Tom Bennett, Matthew Illesley, Kit Connor, Charlie Rowe, Peter O'Hanlon, Ross Farrelly, Evan Walsh, Tate Donovan, Sharmina Harrower, Ophelia Lovibond, Celinde Schoenmaker, Harriet Walter",United Kingdom,English
2019.0,Knives Out,40000000,165364060,312952178,7.9,130,Comedy,82.0,Rian Johnson,"['Daniel Craig', 'Chris Evans', 'Ana de Armas', 'Jamie Lee Curtis']",Rian Johnson,Rian Johnson,"Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon, Don Johnson, Toni Collette, LaKeith Stanfield, Christopher Plummer, Katherine Langford, Jaeden Martell, Riki Lindhome, Edi Patterson, Frank Oz, K Callan, Noah Segan, M. Emmet Walsh, Marlene Forte",United States,English
1996.0,A Time to Kill,40000000,108766007,152266007,7.5,149,Crime,54.0,Joel Schumacher,"['Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson', 'Kevin Spacey']",Joel Schumacher,"John Grisham, Akiva Goldsman","Matthew McConaughey, Sandra Bullock, Samuel L. Jackson, Kevin Spacey, Oliver Platt, Charles S. Dutton, Brenda Fricker, Donald Sutherland, Kiefer Sutherland, Patrick McGoohan, Ashley Judd, Tonea Stewart, RaéVen Kelly, Darrin Mitchell, LaConte McGrew, Devin Lloyd, John Diehl, Chris Cooper",United States,English
1992.0,A League of Their Own,40000000,107533925,132440066,7.3,128,Comedy,69.0,Penny Marshall,"['Tom Hanks', 'Geena Davis', 'Lori Petty', 'Madonna']",Penny Marshall,"Kim Wilson, Kelly Candaele, Lowell Ganz","Tom Hanks, Geena Davis, Lori Petty, Madonna, Rosie O'Donnell, Megan Cavanagh, Tracy Reiner, Bitty Schram, Ann Cusack, Anne Ramsay, Freddie Simpson, Renée Coleman, Robin Knight, Patti Pelton, Kelli Simpkins, Neezer Tarleton, Connie Pounds-Taylor, Kathleen Marshall",United States,English
2010.0,The Social Network,40000000,96962694,224922135,7.8,120,Biography,95.0,David Fincher,"['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Rooney Mara']",David Fincher,"Aaron Sorkin, Ben Mezrich","Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Toby Meuli, Alecia Svensen, Jami Owen, James Dastoli, Robert Dastoli, Scotty Crowe, Jayk Gallagher, Marcella Lentz-Pope, Trevor Wright, Barry Livingston",United States,"English, French"
2016.0,The Accountant,40000000,86260045,152962083,7.3,128,Action,51.0,Gavin O,"['Ben Affleck', 'Anna Kendrick', 'J.K. Simmons', 'Jon Bernthal']",Gavin O'Connor,Bill Dubuque,"Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal, Jeffrey Tambor, Cynthia Addai-Robinson, John Lithgow, Jean Smart, Andy Umberger, Alison Wright, Jason Davis, Robert C. Treveiler, Mary Kraft, Seth Lee, Jake Presley, Izzy Fenech, Ron Prather, Susan Savoie",United States,"English, Indonesian, French"
2005.0,Sin City,40000000,74103820,158527918,8.0,124,Crime,74.0,Frank Miller,"['Quentin Tarantino', 'Robert Rodriguez', 'Mickey Rourke', 'Clive Owen', 'Bruce Willis', 'Jessica Alba']","Frank Miller, Quentin Tarantino, Robert Rodriguez","Frank Miller, Robert Rodriguez","Mickey Rourke, Clive Owen, Bruce Willis, Jessica Alba, Devon Aoki, Alexis Bledel, Powers Boothe, Cara D. Briggs, Jude Ciccolella, Jeff Dashnaw, Rosario Dawson, Jesse De Luna, Benicio Del Toro, Jason Douglas, Michael Clarke Duncan, Tommy Flanagan, Christina Frankenfield, Rick Gomez",United States,English
2015.0,Bridge of Spies,40000000,72313754,162498338,7.6,142,Drama,81.0,Steven Spielberg,"['Tom Hanks', 'Mark Rylance', 'Alan Alda', 'Amy Ryan']",Steven Spielberg,"Matt Charman, Ethan Coen, Joel Coen","Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan, Domenick Lombardozzi, Victor Verhaeghe, Mark Fichera, Brian Hutchison, Joshua Harto, Henny Russell, Rebekah Brockman, John Rue, Billy Magnussen, Jillian Lebling, Noah Schnapp, Eve Hewson, Joel Brady, Austin Stowell",United States,"English, German, Russian"
1991.0,JFK,40000000,70405498,205400000,8.0,189,Drama,72.0,Oliver Stone,"['Kevin Costner', 'Gary Oldman', 'Jack Lemmon', 'Walter Matthau']",Oliver Stone,"Jim Garrison, Jim Marrs, Oliver Stone","Kevin Costner, Gary Oldman, Jack Lemmon, Walter Matthau, Sally Kirkland, Anthony Ramirez, Gary Taggart, Ray LePere, Steve Reed, Jodie Farber, Columbia Dubose, Randy Means, Jay O. Sanders, E.J. Morris, Cheryl Penland, Jim Gough, Perry R. Russo, Mike Longman",France,"English, Spanish"
2016.0,Hacksaw Ridge,40000000,67209615,169023926,8.1,139,Biography,71.0,Mel Gibson,"['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']",Mel Gibson,"Robert Schenkkan, Andrew Knight","Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer, Richard Pyros, Jacob Warner, Milo Gibson, Darcy Bryce, Roman Guerriero, James Lugton, Kasia Stelmach, Hugo Weaving, Rachel Griffiths, Jarin Towney, Tim McGarry, Tyler Coppin, Richard Platt, Nathaniel Buzolic",United States,"English, Japanese"
2002.0,The Count of Monte Cristo,40000000,54228104,75389090,7.7,131,Action,61.0,Kevin Reynolds,"['Jim Caviezel', 'Guy Pearce', 'Christopher Adamson', 'JB Blanc']",Kevin Reynolds,"Alexandre Dumas, Jay Wolpert","Jim Caviezel, Guy Pearce, Christopher Adamson, JB Blanc, Guy Carleton, Barry Cassin, Henry Cavill, Briana Corrigan, Brendan Costello, Mairead Devlin, Dagmara Dominczyk, Stella Feeley, James Frain, Patrick Godfrey, Luis Guzmán, Joe Hanley, Richard Harris, Katherine Holme",Ireland,English
